,,,,,timestamp,ship_status,vendor,vendor_site,product_webpage,delivery_type,product_description,product_model,product_id,delivary_status,code,currency,price,tax_rate,shipping_charges,notes,city,state,zip_code,country_code
596,4/13/2018 19:59,112-3577166-4315457,112-3577166-4315457,20180320,2018-03-24T20:51:33+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,2,NULL,QUEENS VILLAGE,NY,11428-1070,US
597,4/13/2018 19:59,112-4805054-7182604,112-4805054-7182604,20180320,2018-03-23T05:16:27+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,Skillman,NJ,8558,US
598,4/13/2018 19:59,114-3280936-5197841,114-3280936-5197841,20180320,2018-03-22T21:42:19+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,MORGANTOWN,WV,26505-5029,US
599,4/13/2018 19:59,114-2800206-5257810,114-2800206-5257810,20180320,2018-03-22T05:20:11+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,RENTON,WA,98056-1449,US
600,4/13/2018 19:59,111-4653539-6713813,111-4653539-6713813,20180320,2018-03-21T22:32:54+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,MISSOURI VALLEY,IA,51555-1167,US
601,4/13/2018 19:59,114-8422588-3344215,114-8422588-3344215,20180320,2018-03-20T23:49:11+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,NextDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,3.99,NULL,DUBLIN,OH,43016-8037,US
602,4/13/2018 19:59,114-7187336-7768240,114-7187336-7768240,20180320,2018-03-20T18:47:00+00:00,Cancelled,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Cancelled,0,NULL,NULL,NULL,NULL,NULL,DUBLIN,OH,43016-8037,US
603,4/13/2018 19:59,114-6580927-2026666,114-6580927-2026666,20180320,2018-03-20T21:45:08+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,5.99,NULL,KENT,WA,98042-3758,US
604,4/13/2018 19:59,112-9049124-9747465,112-9049124-9747465,20180320,2018-03-22T12:23:05+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,VERNON,CA,90058-2134,US
605,4/13/2018 19:59,113-4545635-1154652,113-4545635-1154652,20180320,2018-03-23T21:36:57+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,MIAMI,FL,33166-2677,US
606,4/13/2018 19:59,111-5602967-3497013,111-5602967-3497013,20180320,2018-03-21T11:44:35+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,NULL,NULL,EDMOND,OK,73012-7672,US
607,4/13/2018 19:59,114-8542699-2219408,114-8542699-2219408,20180320,2018-03-24T00:25:38+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,Savannah,TN,38372,US
608,4/13/2018 19:59,114-8542699-2219408,114-8542699-2219408,20180320,2018-03-24T00:25:38+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,Savannah,TN,38372,US
609,4/13/2018 19:59,113-5493896-2888258,113-5493896-2888258,20180320,2018-03-21T22:23:18+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17ZRJ1,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Yellow,Majide-Juul-Yellow,B07B17ZRJ1,Shipped,1,USD,9.99,NULL,3.27,NULL,Overland Park,KS,66204,US
610,4/13/2018 19:59,111-4994382-6306666,111-4994382-6306666,20180320,2018-03-21T03:09:32+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,Chicago,IL,60607-7041,US
611,4/13/2018 19:59,114-3080629-9133859,114-3080629-9133859,20180320,2018-03-21T22:50:05+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KTYV3,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Red,Majide-Juul-Red,B07B1KTYV3,Shipped,1,USD,9.99,NULL,NULL,NULL,CHARLOTTESVILLE,VA,22903-2614,US
612,4/13/2018 19:59,113-3461946-7258636,113-3461946-7258636,20180320,2018-03-21T23:14:39+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,WHITTIER,CA,90601-4446,US
613,4/13/2018 19:59,112-6368799-4717847,112-6368799-4717847,20180320,2018-03-20T21:02:56+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,NextDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B1KWQH2,Shipped,1,USD,9.99,NULL,3.99,NULL,NORTHFIELD,VT,05663-1000,US
614,4/13/2018 19:59,114-5720021-3909815,114-5720021-3909815,20180320,2018-03-20T23:32:22+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Orange,Majide-Juul-Orange,B07B17JJZR,Shipped,1,USD,9.99,NULL,4.17,NULL,Pocatello,ID,83201-1905,US
615,4/13/2018 19:59,114-2758128-7417019,114-2758128-7417019,20180320,2018-03-20T21:45:58+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,GAINESVILLE,FL,32605-3611,US
616,4/13/2018 19:59,113-4855202-1688241,113-4855202-1688241,20180320,2018-03-23T16:27:17+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,MASTIC BEACH,NY,11951-4202,US
617,4/13/2018 19:59,112-9878849-3746668,112-9878849-3746668,20180320,2018-03-23T05:25:12+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,NULL,NULL,SAN DIEGO,CA,92130-3723,US
618,4/13/2018 19:59,111-8194332-4833069,111-8194332-4833069,20180320,2018-03-21T09:03:01+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Orange,Majide-Juul-Orange,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,SOUTH AMBOY,NJ,08879-1757,US
619,4/13/2018 19:59,113-3905667-9386651,113-3905667-9386651,20180320,2018-03-20T19:28:09+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,3,NULL,CHICAGO,IL,60611-2531,US
620,4/13/2018 19:59,113-3905667-9386651,113-3905667-9386651,20180320,2018-03-20T19:28:09+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,2.99,NULL,CHICAGO,IL,60611-2531,US
621,4/13/2018 19:59,114-3421956-3890638,114-3421956-3890638,20180320,2018-03-21T10:29:43+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,BOONE,NC,28607-4474,US
622,4/13/2018 19:59,113-8654072-9541062,113-8654072-9541062,20180320,2018-03-20T21:44:45+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,New Windsor,New York,12553,US
623,4/13/2018 19:59,113-8654072-9541062,113-8654072-9541062,20180320,2018-03-20T21:44:45+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KTYV3,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Red,Majide-Juul-Red,B07B1KTYV3,Shipped,1,USD,9.99,NULL,NULL,NULL,New Windsor,New York,12553,US
624,4/13/2018 19:59,114-7026221-5082664,114-7026221-5082664,20180320,2018-03-20T20:27:36+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,3.67,NULL,MANDAN,ND,58554-4327,US
625,4/13/2018 19:59,112-7240264-6296230,112-7240264-6296230,20180320,2018-03-20T08:27:40+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,ANN ARBOR,MI,48108-1824,US
626,4/13/2018 19:59,114-1539370-7920261,114-1539370-7920261,20180320,2018-03-20T22:26:06+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,MASSAPEQUA,NEW YORK,11758-3922,US
627,4/13/2018 19:59,114-6440236-0744223,114-6440236-0744223,20180320,2018-03-20T21:41:27+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,MASSAPEQUA,NEW YORK,11758-1319,US
628,4/13/2018 19:59,111-5240793-1153866,111-5240793-1153866,20180320,2018-03-22T22:48:59+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,Dunwoody,GA,30338,US
629,4/13/2018 19:59,113-3895573-0242658,113-3895573-0242658,20180320,2018-03-20T21:34:52+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,LYNBROOK,NY,11563-2423,US
630,4/13/2018 19:59,112-4081497-1377827,112-4081497-1377827,20180319,2018-03-21T07:17:09+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,Wichita,KS,67228,US
631,4/13/2018 19:59,112-4081497-1377827,112-4081497-1377827,20180319,2018-03-21T07:17:09+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,Wichita,KS,67228,US
632,4/13/2018 19:59,112-8860917-2647466,112-8860917-2647466,20180319,2018-03-20T06:30:30+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,FRAMINGHAM,MA,01701-2714,US
633,4/13/2018 19:59,111-8017810-2061028,111-8017810-2061028,20180319,2018-03-21T04:05:13+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,3,NULL,FORT COLLINS,CO,80525-5649,US
634,4/13/2018 19:59,111-8017810-2061028,111-8017810-2061028,20180319,2018-03-21T04:05:13+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,2.99,NULL,FORT COLLINS,CO,80525-5649,US
635,4/13/2018 19:59,111-5964969-4814609,111-5964969-4814609,20180319,2018-03-20T16:25:21+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,SAYREVILLE,NJ,08872-1271,US
636,4/13/2018 19:59,111-5964969-4814609,111-5964969-4814609,20180319,2018-03-20T16:25:21+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,SAYREVILLE,NJ,08872-1271,US
637,4/13/2018 19:59,113-2975558-8309019,113-2975558-8309019,20180319,2018-03-19T22:23:44+00:00,Cancelled,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Cancelled,0,NULL,NULL,NULL,NULL,NULL,AURORA,CO,80013-2710,US
638,4/13/2018 19:59,113-2204106-1712204,113-2204106-1712204,20180319,2018-03-20T08:53:49+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,HASTINGS,MN,55033-2528,US
639,4/13/2018 19:59,112-2124167-9206659,112-2124167-9206659,20180319,2018-03-20T01:38:19+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,DURANGO,CO,81301-3911,US
640,4/13/2018 19:59,114-5219786-4193039,114-5219786-4193039,20180319,2018-03-20T04:22:55+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Orange,Majide-Juul-Orange,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,HAILEY,ID,83333-5235,US
641,4/13/2018 19:59,114-2180454-6957859,114-2180454-6957859,20180319,2018-03-21T03:59:44+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Orange,Majide-Juul-Orange,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,Downey,CA,90242,US
642,4/13/2018 19:59,112-8494892-5894623,112-8494892-5894623,20180319,2018-03-20T07:02:04+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,San Jose,CA,95126,US
643,4/13/2018 19:59,113-0428087-4001051,113-0428087-4001051,20180319,2018-03-27T19:31:39+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,SOUTH BEND,IN,46601-3235,US
644,4/13/2018 19:59,111-9741590-0554616,111-9741590-0554616,20180319,2018-03-21T04:59:38+00:00,Cancelled,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Cancelled,0,NULL,NULL,NULL,NULL,NULL,NORTH LAUDERDALE,FL,33068-4635,US
645,4/13/2018 19:59,114-8059744-5109860,114-8059744-5109860,20180319,2018-03-22T10:25:10+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1G61VF,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Off White,Majide-Juul-OffWhite,B07B1G61VF,Shipped,1,USD,9.99,NULL,5.99,NULL,Monterey Park,CA,91754,US
646,4/13/2018 19:59,112-6706740-1813831,112-6706740-1813831,20180319,2018-03-19T18:36:17+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,Expedited,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,1.99,1.99,BROOKLYN,NY,11215-2643,US
647,4/13/2018 19:59,114-4635813-7213844,114-4635813-7213844,20180319,2018-03-19T19:31:07+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B173SNB,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Grey,Majide-Juul-Grey,B07B173SNB,Shipped,1,USD,9.99,NULL,NULL,NULL,CHARLOTTE,NC,28209-4929,US
648,4/13/2018 19:59,111-9272168-8325046,111-9272168-8325046,20180319,2018-03-20T07:33:20+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Shipped,1,USD,9.99,NULL,NULL,NULL,NEW YORK,NY,10018-7606,US
649,4/13/2018 19:59,112-3659735-3886643,112-3659735-3886643,20180319,2018-03-30T04:27:41+00:00,Cancelled,Amazon,Amazon.com,amazon.com/dp/B07B1KND2Z,Standard,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Black,Majide-Juul-Black,B07B1KND2Z,Unshipped,1,USD,9.99,NULL,NULL,NULL,KETCHUM,ID,83340-4321,US
650,4/13/2018 19:59,111-2726948-9947433,111-2726948-9947433,20180319,2018-03-20T05:44:37+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1KWQH2,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - White,Majide-Juul-Pure-White,B07B1KWQH2,Shipped,1,USD,9.99,NULL,NULL,NULL,FRESH MEADOWS,NY,11365-1405,US
651,4/13/2018 19:59,113-4181258-6754632,113-4181258-6754632,20180319,2018-03-21T04:19:05+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17JJZR,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Orange,Majide-Juul-Orange,B07B17JJZR,Shipped,1,USD,9.99,NULL,NULL,NULL,SAN FRANCISCO,CA,94131-1248,US
652,4/13/2018 19:59,114-1337541-5427459,114-1337541-5427459,20180319,2018-03-20T06:42:19+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1L7YSW,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Blue,Majide-Juul-Blue,B07B1L7YSW,Shipped,1,USD,9.99,NULL,NULL,NULL,ELKHART,INDIANA,46514-8903,US
653,4/13/2018 19:59,111-1460474-9714607,111-1460474-9714607,20180319,2018-03-19T16:25:45+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B1235MH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Pink,Majide-Juul-Pink,B07B1235MH,Shipped,1,USD,9.99,NULL,NULL,NULL,NEW YORK,NY,10001-3311,US
654,4/13/2018 19:59,112-6050030-2808235,112-6050030-2808235,20180319,2018-03-20T16:52:52+00:00,Shipped,Amazon,Amazon.com,amazon.com/dp/B07B17TFDH,SecondDay,Majide Ultra Thin JUUL Vapor Case with 3-in-1 Protection Technology and Hybrid Drop Protection - Never Lose Your JUUL Again! - Tiffany Blue,Majide-Juul-Tiffany-Blue,B07B17TFDH,Shipped,1,USD,9.99,NULL,NULL,NULL,eagleville,Tennessee,37060,US
